ID ,TAG ID ,TIPOLOGIA ,TITOLO,Anno,Provenienza,AUTORE ,TIMESTAMP
6978,88,tipologia FFJE25O6DY,titolo 4UCFQ394BL,1991,citta 0PMIO8CP4M,Nome autore 6978,1663924638
6979,27,tipologia H8Z1ELSAQP,titolo 46O0KR8KRN,1943,citta 4R73UIN3JB,Nome autore 6979,1663924638
6980,56,tipologia F6HS40DRG9,titolo RIW4WYMQPZ,1982,citta 9PMBZEFNXJ,Nome autore 6980,1663924638
6981,41,tipologia ZTRZYMS0C3,titolo WVDGT7DD4G,1996,citta T4FWIOVUPY,Nome autore 6981,1663924638
6982,20,tipologia DN5W2Y9WQX,titolo H236UP30GI,1936,citta R595Q2DGRY,Nome autore 6982,1663924638
6983,30,tipologia ZWRCXBU3X3,titolo EE6ECO52TE,2015,citta C1G1GDGI5Y,Nome autore 6983,1663924638
6984,33,tipologia IT6CUW65LF,titolo XSRY97FPG6,1910,citta 3SX03YWCXC,Nome autore 6984,1663924638
6985,64,tipologia OXQB4161GO,titolo IUB91D65HQ,1979,citta 34SMIZWRKJ,Nome autore 6985,1663924638
6986,18,tipologia MWTYACU8LV,titolo 87M0EME7BD,1958,citta UYKQKWLAEH,Nome autore 6986,1663924638
6987,50,tipologia S0YPX6AVAG,titolo H7M2UOD0PU,1996,citta LYBOKJ4WBU,Nome autore 6987,1663924638
6988,87,tipologia MHD2ZRBX1I,titolo 7BFN6OILDY,1958,citta UQ4LQR9SFI,Nome autore 6988,1663924638
6989,27,tipologia WF25T1M4V5,titolo 95YHJPE7G9,1981,citta MLPHWOVL6V,Nome autore 6989,1663924638
6990,41,tipologia OMCNH95AC1,titolo 9EFJ9KR3AQ,1982,citta UKUWMY3NF8,Nome autore 6990,1663924638
6991,7,tipologia 14KZA0WDUW,titolo FM5FMMZU7O,1975,citta 4XKLTA5POQ,Nome autore 6991,1663924638
6992,45,tipologia POIW99VMNY,titolo 357NWTHWDU,1970,citta PLHMRJ4O5M,Nome autore 6992,1663924638
6993,53,tipologia B3AF89ODZ0,titolo AJ0FHHP8UA,2007,citta DA1DH18KZO,Nome autore 6993,1663924638
6994,55,tipologia VRJS5MSKKG,titolo C62EZVNVXT,1954,citta OIYI7AUMU0,Nome autore 6994,1663924638
6995,90,tipologia V42FZFKE8N,titolo PJTI8I98MH,1918,citta 84WNH1M3YA,Nome autore 6995,1663924638
6996,66,tipologia 40QOHU6HM3,titolo QHMYAYNNBG,1901,citta XA5DOVEE85,Nome autore 6996,1663924638
6997,14,tipologia 1DFM8X7SRX,titolo CPJDEMICSP,2000,citta CACQOFLD7H,Nome autore 6997,1663924638
6998,25,tipologia Z8BPLPM2KV,titolo F2FGIQ4JEO,1941,citta 33I83GJXZ7,Nome autore 6998,1663924638
6999,82,tipologia 66TYPZH1DB,titolo OABX813Z10,2018,citta P4LLB410R2,Nome autore 6999,1663924638
7000,5,tipologia N4UOLJO79H,titolo GSM5M68L40,2005,citta PAORURARPK,Nome autore 7000,1663924638
7001,53,tipologia E2405O4D4E,titolo RZLGYQ0SZA,1983,citta NZJZ7XVTWN,Nome autore 7001,1663924638
7002,24,tipologia 96GQU1IQZS,titolo G40O25JT82,1956,citta 0ZTPQ1LNWN,Nome autore 7002,1663924638
7003,70,tipologia WKTYOXFVLD,titolo BOBHPL05YT,1969,citta QJ6FF6Q1RU,Nome autore 7003,1663924638
7004,98,tipologia NQYB8RMI5A,titolo LPJ5V58O48,1912,citta 1CJCWYYYS8,Nome autore 7004,1663924638
7005,52,tipologia 8FQK46TPQL,titolo BDUUEOWKC0,1976,citta 0DT3LW0EBA,Nome autore 7005,1663924638
7006,96,tipologia SMS0V2ZECH,titolo HG43507IPC,1965,citta YMZD08N2YE,Nome autore 7006,1663924638
7007,60,tipologia HAPGPP9QBP,titolo ZWZDVWVUAG,1921,citta 4P28XKQW2N,Nome autore 7007,1663924638
7008,31,tipologia W0L8GUTH0A,titolo 6IA5IO8LNF,1984,citta UA8WM14SK8,Nome autore 7008,1663924638
7009,35,tipologia HUQ4V8LY4I,titolo XWPKG2YKKQ,1924,citta BTUQR83PW1,Nome autore 7009,1663924638
7010,94,tipologia OYYPP1EKHP,titolo VRZJTF80E7,1961,citta ZU7M41SEQ5,Nome autore 7010,1663924638
7011,14,tipologia 3YAYDOXMJ5,titolo ODRI0NQQQ5,2014,citta RLGJTR2MDF,Nome autore 7011,1663924638
7012,84,tipologia P3CD1HV9YT,titolo TWPEIN3JKA,2003,citta KPQ4AYBZFC,Nome autore 7012,1663924638
7013,24,tipologia 4FBMUCKUE5,titolo 2UXACDUP1R,2006,citta PS5776BQ4J,Nome autore 7013,1663924638
7014,47,tipologia F63Z4FSU9O,titolo KM5AOMZ9XE,1950,citta VXVP28YKYK,Nome autore 7014,1663924638
7015,75,tipologia 9I62FIJMCW,titolo FPM5YXAYUW,1986,citta W9DE9VRXDV,Nome autore 7015,1663924638
7016,84,tipologia 1YTOXWGPWL,titolo UDCODNM0SU,1966,citta CD5XK8KVJK,Nome autore 7016,1663924638
7017,5,tipologia IEERKPHGNJ,titolo GUFCZDUTLO,1936,citta 7JHUEY4JJN,Nome autore 7017,1663924638
7018,58,tipologia RDPUNS39WJ,titolo SZSVLSDRRC,1910,citta P4M8C53QVT,Nome autore 7018,1663924638
7019,46,tipologia ZY58LKOYJY,titolo UFWSGFVY3M,2010,citta 4BLSZM7TDY,Nome autore 7019,1663924638
7020,9,tipologia XXCDZX6POT,titolo U0RKAGN4QJ,1940,citta P4599TWHZP,Nome autore 7020,1663924638
7021,14,tipologia ZHXJ2OSZ6G,titolo Z6ZMLILK88,2008,citta TF0XD8E9F3,Nome autore 7021,1663924638
7022,27,tipologia LBZ0WY85TM,titolo OI85B1DR6Q,2014,citta 3O978MFUBC,Nome autore 7022,1663924638
7023,58,tipologia QMS5T201Y4,titolo AA863WREP0,1901,citta 5BVPUG0J8O,Nome autore 7023,1663924638
7024,14,tipologia 7L0PTVKR65,titolo T1KAQ7XM28,1916,citta YYOMEVX0GH,Nome autore 7024,1663924638
7025,61,tipologia Z51CODNNXA,titolo W7MBTTPY6P,1919,citta DCGVBLUKG0,Nome autore 7025,1663924638
7026,93,tipologia GF11DLYCAV,titolo 5V8NK5VBFT,1923,citta Y57RMZFEWS,Nome autore 7026,1663924638
7027,30,tipologia EJ7JL28S2M,titolo LNEAB2MMI6,1981,citta RLIS82LPNG,Nome autore 7027,1663924638
7028,50,tipologia 8NPRTKNTC1,titolo 8SEJOOC8TB,1964,citta CEQ6FSKGYT,Nome autore 7028,1663924638
7029,4,tipologia A5JV0Y2PSH,titolo 40098N2XK5,1941,citta 7IGR9XIL5W,Nome autore 7029,1663924638
7030,69,tipologia 0LTLK32Z40,titolo FIV4NTPVNT,1989,citta UG0V676F29,Nome autore 7030,1663924638
7031,36,tipologia 02USU3NWSJ,titolo 70T0S7CKTA,2008,citta W4OGJ73TU6,Nome autore 7031,1663924638
7032,69,tipologia QGZC36OVGX,titolo NZSJX8DKTW,1974,citta B2MQ5OC036,Nome autore 7032,1663924638
7033,30,tipologia QDW4CQYM23,titolo IMT3ABDMEV,1957,citta ZNPRTM85Z9,Nome autore 7033,1663924638
7034,69,tipologia PPO29O0TMM,titolo 42W63KUT7L,1994,citta 8WBEX4XZZJ,Nome autore 7034,1663924638
7035,56,tipologia JY9729687K,titolo GS3Z2RUIA8,1957,citta F2Q0MDGJJH,Nome autore 7035,1663924638
7036,57,tipologia 9JP4RAMVG3,titolo X3V0PFYCFO,1959,citta HUKN3MUT9J,Nome autore 7036,1663924638
7037,69,tipologia XIDNG5DPZ1,titolo T1T4X7LDGD,1950,citta N2UNQ0QXH7,Nome autore 7037,1663924638
7038,34,tipologia T9AM67RLW3,titolo NVEZV8PE5C,1936,citta BO2M90CI5R,Nome autore 7038,1663924638
7039,88,tipologia WM3Q13SV5T,titolo A2HNLOTY9E,1985,citta IW78H6Q2TR,Nome autore 7039,1663924638
7040,56,tipologia US23QTGJIB,titolo OJAS3E6MS9,1936,citta 5G46225XV5,Nome autore 7040,1663924638
7041,53,tipologia FRMHIGXFHG,titolo YS96CVEYYM,1944,citta W9D5ZJCEDI,Nome autore 7041,1663924638
7042,92,tipologia 7Q984DJJWF,titolo S3XJ0W5ELY,1945,citta X2ST5199G5,Nome autore 7042,1663924638
7043,99,tipologia BCBI6IK5BV,titolo J9KU8EHGSS,1973,citta 8RXXE5TBUN,Nome autore 7043,1663924638
7044,47,tipologia SMLC94PANE,titolo LBSV7ANDVD,1997,citta 958FU35069,Nome autore 7044,1663924638
7045,75,tipologia T1KT80O071,titolo CV6M80MDTM,1908,citta HTP6FNA2HD,Nome autore 7045,1663924638
7046,67,tipologia MR5Z0RA5E7,titolo XKFAWFGURO,2002,citta 6GAL37GNRX,Nome autore 7046,1663924638
7047,33,tipologia O7H398O6VP,titolo 8G3JEA9DL5,1918,citta V81PCEKSS7,Nome autore 7047,1663924638
7048,33,tipologia U349HOWO60,titolo 40STAUVPK7,1912,citta KFEQ4VQ8KU,Nome autore 7048,1663924638
7049,40,tipologia IKFCUGYOSC,titolo 0KOV8Q4E9F,2001,citta KBE3C3G12A,Nome autore 7049,1663924638
7050,28,tipologia TXZZIOBX5J,titolo 4VSPSZDYU7,1944,citta C7QG2FTI7S,Nome autore 7050,1663924638
7051,56,tipologia PQ92KEIIS3,titolo MXWNR57KM6,2015,citta GD4WF66PWT,Nome autore 7051,1663924638
7052,54,tipologia Z19GVRMBFJ,titolo 2IWIW53H1H,1904,citta 2BGZCB90JG,Nome autore 7052,1663924638
7053,5,tipologia I65JG78NQ3,titolo DBYAYQTGPO,1918,citta BOOK5NGEN5,Nome autore 7053,1663924638
7054,68,tipologia IV8CKQ5JI2,titolo OW4VLK6LWS,1920,citta 1P7JP3QWIQ,Nome autore 7054,1663924638
7055,50,tipologia JRKNI4HUGN,titolo U5808ZCN5C,1979,citta 9XC8NJDK2F,Nome autore 7055,1663924638
7056,56,tipologia JA19Z9973C,titolo ID93C5K342,1951,citta 5JG88BFM6W,Nome autore 7056,1663924638
7057,78,tipologia LMCTA9PU4Z,titolo 60LSUI1EWS,2013,citta U5QM76NZM7,Nome autore 7057,1663924638
7058,35,tipologia 0N89TBCZ1F,titolo 9C5C00D0M6,1962,citta 83DXVXEFSX,Nome autore 7058,1663924638
7059,33,tipologia JZXQDUG8AW,titolo 6ZA02NB8Y9,1989,citta QTIDGE435W,Nome autore 7059,1663924638
7060,62,tipologia SB6TNJVH8Z,titolo 8PZKGSAUE2,1970,citta PADZRK30MF,Nome autore 7060,1663924638
7061,23,tipologia 56YRC7JGEG,titolo RPTSV17QT8,2006,citta 0FSANUU4IK,Nome autore 7061,1663924638
7062,82,tipologia K3BQY6LQ8P,titolo 50KIH49HT5,1923,citta C88DSDUOEG,Nome autore 7062,1663924638
7063,88,tipologia 8QPD5YGSQ7,titolo UU4MJWUO5W,1944,citta WHYZ06CLPC,Nome autore 7063,1663924638
7064,3,tipologia 1ZRQUTAKNL,titolo 01FHPX9KOJ,2006,citta PD4QZ2T7ZM,Nome autore 7064,1663924638
7065,27,tipologia UDNRGVIZ2Z,titolo X9U6GP2RJY,2014,citta 5PNCCUV8CX,Nome autore 7065,1663924638
7066,1,tipologia 4LPZW3T8N5,titolo N7H5TW259E,1938,citta HDJM4P4BQ5,Nome autore 7066,1663924638
7067,5,tipologia 8Z2ITEXJ0K,titolo EMYOELCR3N,1991,citta 2X8HSR4B3Z,Nome autore 7067,1663924638
7068,26,tipologia OE4BD1OLE3,titolo KQSZU5JJ9Z,1961,citta 8APR13HYOP,Nome autore 7068,1663924638
7069,60,tipologia JS4I0RR86D,titolo CF844Z83ZW,1939,citta CC3EK4HLVM,Nome autore 7069,1663924638
7070,47,tipologia 933NKRYFQT,titolo 8GL3H4ALUW,1976,citta 9HFPEDVJVS,Nome autore 7070,1663924638
7071,92,tipologia W1IUWGVX1E,titolo K25ILL3D5I,1930,citta NF0UTH0K1Y,Nome autore 7071,1663924638
7072,25,tipologia ZAQJ7SE5E5,titolo 0TCJG0O3EZ,1913,citta 1VSCXFWY4Y,Nome autore 7072,1663924638
7073,94,tipologia XB7OB8W0KG,titolo 9ZCECGILAG,1937,citta MAIBFF6KUB,Nome autore 7073,1663924638
7074,54,tipologia 0H13BD2NMC,titolo S6X2Y7QM00,1951,citta WKZ3BH2ND5,Nome autore 7074,1663924638
7075,96,tipologia U06TWSBN8B,titolo 1PGMSHX5O4,1943,citta HBOR0W23IF,Nome autore 7075,1663924638
7076,66,tipologia SRXLVMVMIH,titolo HYAKIFU500,1930,citta KCJYAAA11Z,Nome autore 7076,1663924638
7077,57,tipologia TY1Q39I7DD,titolo B3K8WN4WWL,1904,citta P2KDQTBK6B,Nome autore 7077,1663924638
7078,85,tipologia 668LIBG82N,titolo Y03GCS8ZS8,1903,citta 7XETTRVHI9,Nome autore 7078,1663924638
7079,45,tipologia R42UHKEJKZ,titolo DBJQZKORRC,1933,citta WJPP00GEB7,Nome autore 7079,1663924638
7080,59,tipologia GHLXFWVNKD,titolo 28HYOFK2NB,1948,citta 7PK1A5QVGQ,Nome autore 7080,1663924638
7081,55,tipologia FB1290D1PZ,titolo FKR2BZOF29,1986,citta GJZKDHK9A8,Nome autore 7081,1663924638
7082,80,tipologia 67CXG1MRWS,titolo X72F4U9XBN,1937,citta PY9LYQJP3O,Nome autore 7082,1663924638
7083,83,tipologia H6D8JQD6WZ,titolo JL6DLNB6D5,2017,citta B58TA9V4W7,Nome autore 7083,1663924638
7084,20,tipologia ZSXB8Q2XMX,titolo SX38AJDAV5,2007,citta 7AZ762ZK3J,Nome autore 7084,1663924638
7085,25,tipologia GM6SGHRXNW,titolo 2RV5H8PSWG,1937,citta 0ZQC5FER2X,Nome autore 7085,1663924638
7086,73,tipologia 9Y04820SGN,titolo DEGG9SWYJS,2016,citta FQ3BFNK7HB,Nome autore 7086,1663924638
7087,74,tipologia RI9MFQYBEB,titolo RZ2BPCTJ6A,1900,citta I37900K1G1,Nome autore 7087,1663924638
7088,96,tipologia MY9LUAY309,titolo TDCG1UL0GZ,1941,citta BKG4PWEE5R,Nome autore 7088,1663924638
7089,53,tipologia DZCM63GRR0,titolo GP7GG6HEMK,1978,citta GFFN66LSYF,Nome autore 7089,1663924638
7090,20,tipologia BKCGCGVQEU,titolo 4X4QDTH0XU,1913,citta Y9ONURQ5AB,Nome autore 7090,1663924638
7091,13,tipologia CFQ14J27NR,titolo JC7B377D6F,2015,citta T47JTQ0KZ8,Nome autore 7091,1663924638
7092,33,tipologia K5NIUTJPFT,titolo XZ9AWY1OJ1,1908,citta 1UFISH1XUW,Nome autore 7092,1663924638
7093,17,tipologia AJGC1GU10T,titolo DXZQDJ4A6Y,1996,citta 5BFW13RQ4L,Nome autore 7093,1663924638
7094,83,tipologia 9TW8TZSO8I,titolo NE4AQ72UOF,2020,citta JK2U6OKELZ,Nome autore 7094,1663924638
7095,53,tipologia 4UR9ZLA75B,titolo 0MVNRBWFV0,1964,citta SOP3FCADI1,Nome autore 7095,1663924638
7096,63,tipologia T3B52O7M1V,titolo T6JLLP6VW2,1907,citta RAP3W5L8S4,Nome autore 7096,1663924638
7097,53,tipologia 5IIS6UZTXQ,titolo L0FAL70SRN,2003,citta BWZW5CBZ7F,Nome autore 7097,1663924638
7098,35,tipologia 83D00QHVUX,titolo 5EAXF8C5U2,1928,citta 2R5T9EJJM8,Nome autore 7098,1663924638
7099,29,tipologia AOLLMSNCGO,titolo RGWDD57C0D,1901,citta W0AWMDOGIP,Nome autore 7099,1663924638
7100,95,tipologia DUEEC20X2K,titolo KOWR4L31EM,1964,citta JP5G7KN2L4,Nome autore 7100,1663924638
7101,21,tipologia 3C3UB8HBPD,titolo A0F7SYUY85,1902,citta QAX5BL01WU,Nome autore 7101,1663924638
7102,38,tipologia K3VF35LXFR,titolo 91ZV195O06,1960,citta GG81LGCAH3,Nome autore 7102,1663924638
7103,77,tipologia SZ2R2GGCQX,titolo WJ3FKM3V2X,1945,citta ETRPFH8VWM,Nome autore 7103,1663924638
7104,93,tipologia BTNPHRA8XP,titolo 526VP0D90Y,1931,citta XO5K3DU2UZ,Nome autore 7104,1663924638
7105,25,tipologia AP260FY74O,titolo PZHLMVC9VH,1994,citta R9LHFOU9P2,Nome autore 7105,1663924638
7106,51,tipologia Q8DNJWP55N,titolo 1CCNQ5R0FV,1957,citta YF96K9OQA3,Nome autore 7106,1663924638
7107,76,tipologia 6RSAZBP4UJ,titolo BBXJ89NUGT,2018,citta VBTOUEK2IY,Nome autore 7107,1663924638
7108,85,tipologia EBE2MHH8LO,titolo OHLABV5U9W,1983,citta UOYDM2D9DL,Nome autore 7108,1663924638
7109,11,tipologia URI8E87D39,titolo Q4LCON3QJ6,2007,citta 1MQUQXJEOX,Nome autore 7109,1663924638
7110,32,tipologia 83RM42H86L,titolo APNSD0IRNH,1965,citta 3MTNL59CU0,Nome autore 7110,1663924638
7111,94,tipologia YPPSD4NBLN,titolo 50HQ8ITU8O,1974,citta 7U2EJJ0PBZ,Nome autore 7111,1663924638
7112,92,tipologia 1CV9SIR3V9,titolo VZBH1G90GM,1918,citta MNARJM9438,Nome autore 7112,1663924638
7113,96,tipologia UHYNUNHX3A,titolo X3M0KYUJNU,1950,citta JX5GQA0AV1,Nome autore 7113,1663924638
7114,27,tipologia 0MVABK39AG,titolo FYDY8YVQ08,1942,citta KOTENKHA4W,Nome autore 7114,1663924638
7115,82,tipologia YT051OPQ6D,titolo JBBGKGG71Z,1935,citta 5E1EXI888K,Nome autore 7115,1663924638
7116,70,tipologia 7N3M4V2NK2,titolo N2A154BFGE,1925,citta 1AEA9O4GO3,Nome autore 7116,1663924638
7117,94,tipologia FO0F7Z09HM,titolo PL56V2UCNN,1946,citta YPNI2BV4QF,Nome autore 7117,1663924638
7118,88,tipologia EZMF4RHZC3,titolo V5691NLC4E,1911,citta VH6R3G2ENI,Nome autore 7118,1663924638
7119,64,tipologia 068W8TWTCM,titolo JX6W6JKK66,1970,citta 00XC4EDD1H,Nome autore 7119,1663924638
7120,55,tipologia ZO4ZM2K1PZ,titolo 5KWUQZZDAR,1995,citta VPPLQFKNCQ,Nome autore 7120,1663924638
7121,45,tipologia KE2P6SFY8J,titolo QUK46V1WLS,1979,citta XHTJ6YHZX0,Nome autore 7121,1663924638
7122,97,tipologia BS3SI9YGXB,titolo O0X5DNUDHS,2015,citta VWMH9A1EE3,Nome autore 7122,1663924638
7123,94,tipologia EBTN6G7WRO,titolo P99TLLR0BJ,1936,citta VDBAQYMGXI,Nome autore 7123,1663924638
7124,43,tipologia XDFWMLOD44,titolo 6OXCWMQJZZ,2019,citta YQI10R3QOL,Nome autore 7124,1663924638
7125,44,tipologia 372MGY5PGM,titolo 306B9DKOAT,1956,citta 6L9AXY32BT,Nome autore 7125,1663924638
7126,79,tipologia 0YHKTZPRAS,titolo FOY0DG7K2S,1980,citta CLVPYXISWJ,Nome autore 7126,1663924638
7127,16,tipologia HGFNRD052J,titolo 4AZSSFXPWE,1945,citta LTNJPUCFGG,Nome autore 7127,1663924638
7128,6,tipologia 1FXMQQXCS0,titolo Y915B8PLDT,2012,citta SNESR93SX4,Nome autore 7128,1663924638
7129,74,tipologia Q2KUQZV3PK,titolo 4PNGDIFH7U,2001,citta 7PIOJLLX8Q,Nome autore 7129,1663924638
7130,24,tipologia 0A5L1LJFZU,titolo SJQI3V48OM,1975,citta PVSNR65HCE,Nome autore 7130,1663924638
7131,84,tipologia BKHRXB0DMY,titolo B4UDZP65UZ,2020,citta S7SVA0IEFV,Nome autore 7131,1663924638
7132,93,tipologia OFYCWUNLC6,titolo V9P2K2RQPC,1990,citta RXGYY1290B,Nome autore 7132,1663924638
7133,84,tipologia UOKDDQYOQN,titolo XL95VAHDGN,2018,citta CD8E60TBDJ,Nome autore 7133,1663924638
7134,33,tipologia OXG6J5I4B6,titolo 169M16X1W5,1902,citta A78CIW2I6T,Nome autore 7134,1663924638
7135,41,tipologia 4B7CXDSRA0,titolo ZXRDE5I4XE,1993,citta 42WM2J82S5,Nome autore 7135,1663924638
7136,84,tipologia IWY366N86F,titolo STUFLVBDJY,1955,citta 3AN85FSMNG,Nome autore 7136,1663924638
7137,10,tipologia N4VVRH5IDR,titolo GO2L69HCWU,1973,citta 0FI1MFGYHI,Nome autore 7137,1663924638
7138,76,tipologia FK67EZXDF7,titolo 3X4NW02J1Z,1936,citta 2GB71RFWBT,Nome autore 7138,1663924638
7139,44,tipologia 73Q4ND26UD,titolo 8648OXJ6AX,1999,citta Z16ZRFL4LB,Nome autore 7139,1663924638
7140,82,tipologia 669O1BSY29,titolo 3FG6B0JPON,1973,citta RZS595ONJD,Nome autore 7140,1663924638
7141,6,tipologia J0EQFJO6JG,titolo YCIQC8LBYZ,1909,citta 7K9NETGYL8,Nome autore 7141,1663924638
7142,60,tipologia U7PRMS9ZC6,titolo 3V6DUUN5W1,1963,citta 9MGLCMG1WM,Nome autore 7142,1663924638
7143,7,tipologia JEADRAHTCC,titolo SKRIIDJGLH,2001,citta GMEMTGHHBE,Nome autore 7143,1663924638
7144,64,tipologia BF9J170PS2,titolo 8IZ0GEC0WP,1938,citta Z3OTMUUM9F,Nome autore 7144,1663924638
7145,80,tipologia SHAF8A8FMB,titolo R9E507ASI4,1920,citta E7KW4VLFYO,Nome autore 7145,1663924638
7146,56,tipologia HJMT233CEG,titolo T79BQQAB9P,1943,citta CTWPW4ZUSW,Nome autore 7146,1663924638
7147,96,tipologia AJGUSHQSN9,titolo FFN9OFUL4G,2002,citta FQKYYWZQ1Q,Nome autore 7147,1663924638
7148,60,tipologia E0PG814PL2,titolo N2D26X8UFQ,1937,citta XVVXQL9AVI,Nome autore 7148,1663924638
7149,51,tipologia Z1IE3UWQRQ,titolo Y5RU2FKGJ4,1926,citta TF67O9GB81,Nome autore 7149,1663924638
7150,96,tipologia 2U8VGKZV85,titolo 5E9U0W5YXX,1929,citta P9A33SJM5N,Nome autore 7150,1663924638
7151,32,tipologia EKYQWKIQZ7,titolo GREBQLETOZ,1931,citta FGJ0U84MYZ,Nome autore 7151,1663924638
7152,64,tipologia 6MQVWKNIWK,titolo KH3KILRN52,1961,citta 1XXL91P57B,Nome autore 7152,1663924638
7153,98,tipologia TQ5S28O1MO,titolo F6TRFVLITW,1916,citta 5JUTL061XV,Nome autore 7153,1663924638
7154,59,tipologia QZRISDZPTT,titolo JYMZLOSLKU,1959,citta KDW93A06EQ,Nome autore 7154,1663924638
7155,2,tipologia PIDFOE02M6,titolo LNTYKOYJOB,1945,citta XKU3RXP1HG,Nome autore 7155,1663924638
7156,12,tipologia JIAWV4ICUJ,titolo UGKXG2SL61,1958,citta 0C83SXESCO,Nome autore 7156,1663924638
7157,93,tipologia XCS3DXTMXF,titolo 3WMQXIRLBZ,1972,citta 8O28IHDURJ,Nome autore 7157,1663924638
7158,1,tipologia 49NV3ESDKZ,titolo M9W3L4MNH9,1971,citta HHT7JLKZ9C,Nome autore 7158,1663924638
7159,99,tipologia JTOOKARC0B,titolo N4Q6RMJSCE,1912,citta 93FMWM29GE,Nome autore 7159,1663924638
7160,54,tipologia 9IGQM6LFYE,titolo 36EPMNTQEN,1991,citta DYGN74F30Q,Nome autore 7160,1663924638
7161,57,tipologia 40ZO4IH91A,titolo 0IIRE6ZWYH,2005,citta EANM2SH9TN,Nome autore 7161,1663924638
7162,83,tipologia NB8XB9BEID,titolo 7CFN1G5FXK,1982,citta 2RBL65B66X,Nome autore 7162,1663924638
7163,95,tipologia C0RIUS7AI2,titolo BSNZDP8018,1919,citta JS5YF0W78M,Nome autore 7163,1663924638
7164,1,tipologia N4TH3AGNV6,titolo JL245X332S,2020,citta KQNWBMQ3IE,Nome autore 7164,1663924638
7165,69,tipologia 671DFVIGWV,titolo TM9P5GNQWR,1968,citta T3AV0DWVZ0,Nome autore 7165,1663924638
7166,46,tipologia DHIXYNC18J,titolo D20S26AKEJ,1901,citta EQ9AYCUJ2J,Nome autore 7166,1663924638
7167,28,tipologia 3RR03WKNHD,titolo 0UEF7MPZAH,1905,citta 6SYKNIO7MM,Nome autore 7167,1663924638
7168,72,tipologia N9V7ZQTX02,titolo 65ZSU7GFIN,2000,citta DV4YTHYTUE,Nome autore 7168,1663924638
7169,53,tipologia CEKY4Y17PG,titolo KH2BW2FMTT,1908,citta NDA3J4LMZ9,Nome autore 7169,1663924638
7170,15,tipologia UQWTKSSEU4,titolo 8TGR7IBADG,1906,citta 4QSURETS29,Nome autore 7170,1663924638
7171,12,tipologia HWKOZY5YIY,titolo JWD67E4BR2,2011,citta TVI1O82AXS,Nome autore 7171,1663924638
7172,57,tipologia Q49PSI6QZF,titolo GVPT2SKYRE,1949,citta ZEF3VHXB52,Nome autore 7172,1663924638
7173,52,tipologia 9LYDIEWPA2,titolo UKI9K3J1YN,2017,citta 3SCWKGPB0T,Nome autore 7173,1663924638
7174,72,tipologia HFHVWED3DJ,titolo RCLI1824J9,1933,citta U3ESM68GUU,Nome autore 7174,1663924638
7175,50,tipologia PJSOOCQ2MN,titolo E415K46GA1,1930,citta 6KHEZMZIAP,Nome autore 7175,1663924638
7176,77,tipologia 14DK4POV5Q,titolo K4XFMFRWP5,1980,citta 4Z8J065HZU,Nome autore 7176,1663924638
7177,10,tipologia QZRSP72XJG,titolo DS5888Q7ML,2009,citta C90UPIEWHV,Nome autore 7177,1663924638
7178,15,tipologia PSPBQNKE2G,titolo 9XEKNVO0PX,1946,citta SDGCE49BGL,Nome autore 7178,1663924638
7179,11,tipologia XRW5JG7U5E,titolo 51NY1E2WT0,1923,citta 4S1N1B746Q,Nome autore 7179,1663924638
7180,53,tipologia 8F7Q0MP8YA,titolo 98HZ0BR8EI,1987,citta 10ISUMMEI2,Nome autore 7180,1663924638
7181,54,tipologia OR0M7U0R5F,titolo YWVM338IUB,1919,citta Y7RBTWRIUF,Nome autore 7181,1663924638
7182,96,tipologia 6VUIPWJ4O4,titolo OG4V04S9QZ,1975,citta O8X9YEVM7O,Nome autore 7182,1663924638
7183,52,tipologia 9T3K2DV4BO,titolo GVIUSAHR0I,2015,citta QMKOHC042R,Nome autore 7183,1663924638
7184,82,tipologia 2ZHYWEFC2S,titolo OQCHX6KJMN,1945,citta SBD7G9HF76,Nome autore 7184,1663924638
7185,100,tipologia LH3MF2J9VI,titolo 9KZ2I7B03V,1938,citta EF2WDS9BYM,Nome autore 7185,1663924638
7186,24,tipologia VPC5GLP3K1,titolo SJLWJ3D6TO,1978,citta 3WHCO2KEL9,Nome autore 7186,1663924638
7187,38,tipologia F9LQLSF15Y,titolo WQEW47K3BR,2016,citta JZPRBOLC8Y,Nome autore 7187,1663924638
7188,81,tipologia F8NWNIT32O,titolo 5MUO5L85J6,1994,citta 3ZHQ88LGXH,Nome autore 7188,1663924638
7189,84,tipologia 6VOONJU16F,titolo UF4IXOH7UB,2001,citta VM7N5A9TS9,Nome autore 7189,1663924638
7190,98,tipologia R3VLRF4D4O,titolo IYGE73ZY23,1942,citta VPWON7BGJW,Nome autore 7190,1663924638
7191,100,tipologia OY8TMRI9J7,titolo JNLRKJUKGM,1980,citta CQIRSCM94D,Nome autore 7191,1663924638
7192,37,tipologia 9RX9FS7JFR,titolo QAE7FU5GFP,1902,citta UQODGCR3AK,Nome autore 7192,1663924638
7193,26,tipologia MV7B9BS9EP,titolo JM5OCVZ2WD,2004,citta 6NRNYZF9E8,Nome autore 7193,1663924638
7194,67,tipologia 9BIQDIG1PJ,titolo NWEDEN4G0B,1981,citta 81PZ13N5GK,Nome autore 7194,1663924638
7195,64,tipologia 9OHHIXB27J,titolo IIV2MA3FXG,1969,citta O7JUT5Z9SM,Nome autore 7195,1663924638
